,text,favorited,favoriteCount,replyToSN,created,truncated,id,replyToUID,statusSource,screenName,retweetCount,firm,who
94,"the waiter at olive garden offered a wine sample and my mom said yeah for both of us and after when i got my drink,… https://t.co/KzLhDqZBbz",FALSE,5,NA,2/25/19 2:19,TRUE,1.09986E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AGUSTSDREAM,0,olive+garden,waiter
95,the olive garden waiter guy just heard me say “i can’t wait to shove a breadstick down my throat” and bust out laug… https://t.co/dbTJv12j4K,FALSE,9,NA,2/25/19 1:37,TRUE,1.09985E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUSABRINA,0,olive+garden,waiter
96,Confused about how there are people in the world that go to Olive Garden and say no when the waiter asks them if th… https://t.co/yRjYjYgicf,FALSE,17,NA,2/25/19 0:48,TRUE,1.09983E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",laurenheberling,0,olive+garden,waiter
97,my dad after saying grazie to the olive garden waiter https://t.co/2qpB1bnwic,FALSE,4,NA,2/24/19 23:17,FALSE,1.09981E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",swoonami,0,olive+garden,waiter
98,So we’re at Olive Garden and my nephew says “did you see J. Cole” I was like na where and it was just a waiter who looked like him.,FALSE,0,NA,2/24/19 23:06,FALSE,1.09981E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leslieee_11,0,olive+garden,waiter
99,Please tell me why the host AND waiter at Olive Garden kept flirting with @lexakay_ and I last night 😂,FALSE,6,NA,2/24/19 21:26,FALSE,1.09978E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",munozsteph288,1,olive+garden,waiter
100,goodbye cute waiter boy from olive garden :’),FALSE,1,NA,2/24/19 19:41,FALSE,1.09976E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luceerrooo,0,olive+garden,waiter
101,"""Is it racist not to want to lose over and over at the Thomas and Mack? Asking for a friend."" from the Olive Garden… https://t.co/ExB9sNTt8V",FALSE,5,NA,2/24/19 17:25,TRUE,1.09972E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UNLVRebelGrl,0,olive+garden,waiter
102,When your Olive Garden waiter pours a full glass of wine . He's the real MVP,FALSE,0,NA,2/24/19 8:35,FALSE,1.09959E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KimmBlakeslee,0,olive+garden,waiter
103,"Me after the Olive Garden waiter has been adding cheese to my my Chicken &amp; Gnocchi soup for 5 straight minutes 

 https://t.co/6F0AwKrz6C",FALSE,22,NA,2/24/19 8:05,FALSE,1.09958E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yungobama_,3,olive+garden,waiter
104,@StillNotSam me but the waiter at olive garden,FALSE,0,StillNotSam,2/24/19 6:41,FALSE,1.09956E+18,121939328,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",seiyria,0,olive+garden,waiter
105,"Excuse me, excuse me everyone, this message is for the unnamed waiter from Olive Garden tonight. If you happen to s… https://t.co/zBySwNO0OV",FALSE,5,NA,2/24/19 5:39,TRUE,1.09954E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gingerspicejul,0,olive+garden,waiter
106,"I hate rude people omg 
At Olive Garden these people next to us was giving our waiter a hard time so I’m glad my fa… https://t.co/NVVZC8vT4x",FALSE,0,NA,2/24/19 3:34,TRUE,1.09951E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TaiyahEl_Playa,0,olive+garden,waiter
107,"elvis at olive garden in wilmington is THE best waiter, we stan a /man/",FALSE,0,NA,2/24/19 1:51,FALSE,1.09949E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sophiasackles,0,olive+garden,waiter
108,Stuck between wanting to eat an ungodly amount of breadsticks at olive garden and not wanting to gross out my cute waiter,FALSE,3,NA,2/24/19 1:49,FALSE,1.09949E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lexisjjewel,0,olive+garden,waiter
109,The waiter at Olive Garden just told me that they..don’t have olives..?,FALSE,15,NA,2/24/19 1:24,FALSE,1.09948E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",samisdamned,2,olive+garden,waiter
110,olive garden waitress soo bad she told another waiter to watch us 😅,FALSE,0,NA,2/24/19 0:54,FALSE,1.09947E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GiovannyRuiz10,1,olive+garden,waiter
111,The waiter at Olive Garden just asked us if we wanted to take some breadsticks back with us and TBH I haven’t felt… https://t.co/k47L0zDgFP,FALSE,17,NA,2/24/19 0:21,TRUE,1.09946E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gucciguccisam,0,olive+garden,waiter
112,"Olive Garden waiter: cheese on the pasta?
Me: yes please 
Them: okay tell me when to stop
Me:......
Them:........
M… https://t.co/biV5GoUbV8",FALSE,0,NA,2/23/19 23:52,TRUE,1.09946E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alexacuellar201,0,olive+garden,waiter
113,At Olive Garden alone to eat and study and my waiter gave me SIX free wine samples🤷🏼‍♀️😂 I’ll take it! #whatisdiabetes,FALSE,0,NA,2/23/19 22:51,FALSE,1.09944E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kayla_Nicole9,0,olive+garden,waiter
114,live tweet: just took a polaroid and put my snapchat on it and gave it to the cute olive garden waiter wish me luck… https://t.co/ish6XH5P5G,FALSE,130,NA,2/23/19 18:19,TRUE,1.09937E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LextynPortra,0,olive+garden,waiter
115,"So hear is my question to olive garden Corporation is why addvertise a position,"" Bartender"", have a very qualified… https://t.co/WCPkQBmj95",FALSE,0,ESPIsOpinion,2/23/19 17:37,TRUE,1.09936E+18,7.03303E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ESPIsOpinion,0,olive+garden,waiter
116,"Me at Olive Garden: one Horny salad plz

Waiter: wtf is a horny salad",FALSE,0,NA,2/23/19 15:58,FALSE,1.09934E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cyberxboyfriend,0,olive+garden,waiter
117,Our waiter at olive garden just gave us a fucking hand full of chocolates 😍😍🙌🏼🍫,FALSE,2,NA,2/23/19 4:18,FALSE,1.09916E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",potatoassbiitch,0,olive+garden,waiter
118,Our waiter at Olive Garden thought he was taking too long in bringing us our check (he was honestly fine) but he co… https://t.co/ZldDPbjgMR,FALSE,4,NA,2/23/19 3:30,TRUE,1.09915E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mindimaine,0,olive+garden,waiter
119,why is our olive garden waiter spewing us his hotep conspiracies sjkjggsgk,FALSE,0,NA,2/23/19 3:08,FALSE,1.09914E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gambinoswetsuit,0,olive+garden,waiter
120,"Olive Garden waiter: here’s your food. Would you like cheese on it?

Me: yes please 

Them: *shreds chese 

Me:

Th… https://t.co/PhuIc1GKm3",FALSE,11,NA,2/23/19 2:44,TRUE,1.09914E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",djpontiacaztek,0,olive+garden,waiter
121,Our waiter just informed us at the Olive Garden in Roanoke someone tried to take a persons kid in the parking lot a… https://t.co/V3AfUy8JJw,FALSE,2,NA,2/23/19 2:27,TRUE,1.09913E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dill_kt,0,olive+garden,waiter
122,s/o to my Olive Garden waiter for choosing my meal &lt;3,FALSE,3,NA,2/23/19 2:05,FALSE,1.09913E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kthylam,0,olive+garden,waiter
123,olive garden waiter just brought a bottle of wine for us to sample and said oh you guys aren’t old enough maybe one… https://t.co/hzEYskDrGG,FALSE,2,NA,2/23/19 1:59,TRUE,1.09913E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LIFElSAPENDULUM,0,olive+garden,waiter
124,The asgardians are literally roleplaying liam as an olive garden waiter beside her is.,FALSE,0,NA,2/23/19 0:34,FALSE,1.09911E+18,NA,"<a href=""https://twitter.com/dumbebook"" rel=""nofollow"">dumbebook</a>",dumbebook,0,olive+garden,waiter
125,I was trying to point out this hot waiter at Olive Garden to my friends and HE FREAKIN HEARD ME why does life literally do this to me,FALSE,14,NA,2/23/19 0:26,FALSE,1.0991E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elli_ison,0,olive+garden,waiter
126,There’s a waiter at Olive Garden that looks exactly like my ex and I don’t know whether to have serious heart eyes or serious anxiety lmao,FALSE,0,NA,2/23/19 0:06,FALSE,1.0991E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taylorkainee,0,olive+garden,waiter
127,When the waiter at Olive Garden brings 2 breadsticks for you and your date instead of the 80 you asked for https://t.co/NWEAf0ehXR,FALSE,11,NA,2/22/19 20:35,FALSE,1.09904E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EddisonKirkland,2,olive+garden,waiter
128,Kylo and Rey are caught in a semi-public place. 😏 Who catches them and where are they? — olive garden family restro… https://t.co/Aish3uKopd,FALSE,4,NA,2/22/19 19:27,TRUE,1.09903E+18,NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>",alfreylo,0,olive+garden,waiter
129,@Clarknt67 @AOC You know I went to little Italy in the Bronx once I was not impressed there was no Sbarro’s or Oliv… https://t.co/pjp2L39Lai,FALSE,2,Clarknt67,2/22/19 5:39,TRUE,1.09882E+18,97273575,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lydiansyrinx,1,olive+garden,waiter
130,hey twitter as a community service could we find that cute waiter at olive garden in fort wayne that i told i wante… https://t.co/bATsKCBXM2,FALSE,2,NA,2/22/19 5:20,TRUE,1.09881E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",geeoorrgiiee,0,olive+garden,waiter
131,"@WellBuiltStyle Looks like a waiter at Olive Garden, or bartending at T.G.I. Friday's.",FALSE,1,WellBuiltStyle,2/22/19 4:04,FALSE,1.0988E+18,1489275678,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MCRihs,0,olive+garden,waiter
132,@Danawilkey I heard you were telling the people at Olive Garden that you were filming with Kyle and LVP and the wai… https://t.co/9s8i2aBMjE,FALSE,5,Danawilkey,2/22/19 2:50,TRUE,1.09878E+18,263725351,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AshleyDarbus,1,olive+garden,waiter
133,"@dominiquesinger *is an olive garden waiter*

Say when https://t.co/1oqrd5BdhR",FALSE,4,NA,2/22/19 2:47,FALSE,1.09878E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",buffygrym,0,olive+garden,waiter
134,Fr. Like the time I got my entire meal at Olive Garden free bcs my waiter was flirting with me &amp; the girl I was wit… https://t.co/L2BgcmPXki,FALSE,11,NA,2/22/19 0:52,TRUE,1.09875E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jascyndaelise,0,olive+garden,waiter
135,Ngl my waiter at Olive Garden is hot,FALSE,0,NA,2/21/19 21:33,FALSE,1.0987E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",89ishandwritten,0,olive+garden,waiter
136,2019 is my favorite olive garden waiter 😍😍😍.,FALSE,0,NA,2/21/19 7:16,FALSE,1.09848E+18,NA,"<a href=""https://twitter.com/dumbebook"" rel=""nofollow"">dumbebook</a>",dumbebook,0,olive+garden,waiter
137,when the waiter at Olive Garden is grinding cheese on my pasta and we just awkwardly stare at each other for a minu… https://t.co/cWWuznbbBP,FALSE,1,NA,2/21/19 6:05,TRUE,1.09846E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",evelynlawsonlbs,0,olive+garden,waiter
138,@aduhhm_ Bro i just the cutest waiter at Olive Garden lol,FALSE,1,aduhhm_,2/21/19 5:31,FALSE,1.09846E+18,1470827377,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mimithoe_,0,olive+garden,waiter
139,"@rayporreca @CJisbadatlife I told the waiter at Olive Garden that it was enough parmesan by saying ""That's gucci.""… https://t.co/iQ8SWWQUqQ",FALSE,0,rayporreca,2/21/19 4:49,TRUE,1.09844E+18,2786218483,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Donski3,0,olive+garden,waiter
140,"one day soon the sun will explode and completely swallow the earth, completely incinerating all life and leaving no… https://t.co/riQmdgUugL",FALSE,0,NA,2/21/19 3:23,TRUE,1.09842E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",evan_hoback,0,olive+garden,waiter
141,"Not only are the breadsticks and salad unlimited at Olive Garden but I got unlimited stuffed pasta too! Cheap, yumm… https://t.co/SpY85MGoej",FALSE,7,NA,2/21/19 3:18,TRUE,1.09842E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shoshana_stahl,0,olive+garden,waiter
142,my waiter at olive garden was really hot so i looked him up on fb and he has a whole ass kid,FALSE,6,NA,2/21/19 3:14,FALSE,1.09842E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amighoe_,0,olive+garden,waiter
143,Is it sad that I don’t want to go to Olive Garden because of that waiter that always hits on me?,FALSE,0,NA,2/21/19 0:27,FALSE,1.09838E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_uhleeyah_,0,olive+garden,waiter
144,"Me: My waifu is not fucking real! I get legitimately sad when i think about it

The waiter: Sir, this is Olive Garden

Me: Shut the fuck up",FALSE,8,NA,2/20/19 22:08,FALSE,1.09834E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WokeNagi,3,olive+garden,waiter
145,"the waiter we have at olive garden is so bad ass, he said he would buy levi’s first drink for him since it’s his birthday like wth",FALSE,5,NA,2/20/19 19:37,FALSE,1.09831E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bethquin1,0,olive+garden,waiter
146,When the waiter hasn’t refilled your breadsticks at Olive Garden https://t.co/ZwJ1NtdLYn,FALSE,2,NA,2/20/19 16:59,FALSE,1.09827E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taes_titty,1,olive+garden,waiter
147,@OrdepIvan @braddenten I pulled it out at Olive Garden and told the waiter make my food right,FALSE,1,OrdepIvan,2/20/19 14:27,FALSE,1.09823E+18,1431796213,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fapplebee,0,olive+garden,waiter
148,My waiter at Olive Garden tried to call me out for saying “tortellOni” because it’s really “tortellini” bc in Italy… https://t.co/5hTTJM3sFC,FALSE,3,NA,2/20/19 6:35,TRUE,1.09811E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaayGee_,0,olive+garden,waiter
149,Our waiter at Olive Garden just asked me if I wanted lemon in my coke.... lol wut 🙃,FALSE,2,NA,2/20/19 2:19,FALSE,1.09804E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TaylorField__,0,olive+garden,waiter
150,@Razzonis @FinneganVII The waiter at Olive Garden just saw me watch this 💀🔫,FALSE,2,Razzonis,2/20/19 1:04,FALSE,1.09803E+18,7.56408E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jaybing4life,0,olive+garden,waiter
151,when the olive garden waiter asks if you want more breadsticks and someone says no https://t.co/ypj4Rq2Omo,FALSE,14,NA,2/19/19 23:45,FALSE,1.09801E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",janzenriley,4,olive+garden,waiter
152,"Olive Garden waiter: *grates cheese on my pasta* is this enough ma’am ?

Me: https://t.co/lKtPGwzj66",FALSE,1,NA,2/19/19 7:00,FALSE,1.09775E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tityana_pope,1,olive+garden,waiter
153,what the waiter at olive garden tells me when he putting cheese on my pasta https://t.co/CtRT5mZP9R,FALSE,4,NA,2/19/19 6:36,FALSE,1.09775E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",myyybts,2,olive+garden,waiter
154,Left the cute waiter my number at Olive Garden...he texted me thinking it was my sister 😅 https://t.co/mtFQ7FCCyZ,FALSE,17,NA,2/19/19 5:59,FALSE,1.09774E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UtahDude90,2,olive+garden,waiter
155,I went to Olive Garden on Saturday and the waiter saw my phone case was like is that Taehyung??? My best friend who… https://t.co/E4CnbguQz1,FALSE,3,NA,2/19/19 4:30,TRUE,1.09772E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DAYDREAM4HOBI,1,olive+garden,waiter
